id,id_alt,country,continent,geo_group,culture,epoch,group,comment,latitude,longitude,sex,site,site_detail,mt_hg,ychr_hg,ychr_snps,year_from,year_to,date_detail,bp,c14_lab_code,reference_name,reference_link,data_link,c14_sample_tag,c14_layer_tag,full_mt_tag,trusted_tag,avg_coverage,amtdb_version
I2545,none,Peru,South America,Mesayocpata,Peru_LH_Inca,Classical Age,none,none,-13.8146,-74.1887,M,Peru_LH_Inca,none,C5b,..,none,1400 CE,1560 CE,1400-1560 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.036,v1.010
I0974,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_EIP_1450BP,Neolithic,none,none,-12.111111,-77.033889,M,Peru_Lima_EIP_1450BP,none,B2,..,none,200 CE,700 CE,200-700 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.042,v1.010
I0975,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_EIP_1450BP,Neolithic,none,none,-12.111111,-77.033889,F,Peru_Lima_EIP_1450BP,none,C,n/a (female),none,635 calCE,860 calCE,"635-860 calCE (1493±29 BP, OxA-31120)",1493±29 BP,OxA-31120,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,4.258,v1.010
I0044,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_LIP_650BP,Neolithic,none,none,-12.111111,-77.033889,F,Peru_Lima_LIP_650BP,none,C1b,n/a (female),none,1230 calCE,1415 calCE,"1230-1415 calCE (866±28 BP, OxA-31119)",866±28 BP,OxA-31119,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.092,v1.010
I0964,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_LIP_650BP,Neolithic,none,none,-12.111111,-77.033889,F,Peru_Lima_LIP_650BP,none,C1b,n/a (female),none,1315 calCE,1470 calCE,"1315-1470 calCE (745±23 BP, OxA-31424)",745±23 BP,OxA-31424,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.173,v1.010
I0965,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_LIP_650BP,Neolithic,none,none,-12.111111,-77.033889,F,Peru_Lima_LIP_650BP,none,D1,n/a (female),none,1300 calCE,1455 calCE,"1300-1455 calCE (773±24 BP, OxA-31425)",773±24 BP,OxA-31425,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.063,v1.010
I0969,none,Peru,South America,"Lima, Huaca Pucllana",Peru_Lima_LIP_650BP,Neolithic,none,none,-12.111111,-77.033889,M,Peru_Lima_LIP_650BP,none,B2b,..,none,1065 calCE,1405 calCE,"1065-1405 calCE (955±65 BP, OxA-31423)",955±65 BP,OxA-31423,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.07,v1.010
I0968,none,Peru,South America,"Lima, Huaca Pucllana",Peru_LimaCoast_MH_1000BP,Neolithic,none,none,-12.111111,-77.033889,M,Peru_LimaCoast_MH_1000BP,none,C1b,..,none,985 calCE,1195 calCE,"985-1195 calCE (1156±22 BP, OxA-31422)",1156±22 BP,OxA-31422,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.022,v1.010
I0971,none,Peru,South America,"Lima, Huaca Pucllana",Peru_LimaCoast_MH_1000BP,Neolithic,none,none,-12.111111,-77.033889,F,Peru_LimaCoast_MH_1000BP,none,A2+(64),n/a (female),none,500 CE,900 CE,500-900 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,12.087,v1.010
I0042,none,Peru,South America,"Ayacucho, Lucanas, Laramate, Botigiriayocc",Peru_LIP_Botigiriayocc_600BP,Neolithic,none,none,-14.275556,-74.843611,F,Peru_LIP_Botigiriayocc_600BP,none,C1b,n/a (female),none,1215 calCE,1280 calCE,"1215-1280 calCE (820±24 BP, MAMS-12301) ",820±24 BP,MAMS-12301),Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.012,v1.010
I2258,none,Peru,South America,"Ancash, Pallasca, La Galgada",Peru_LIP_La_Galgada_600BP,Neolithic,none,none,-8.466666667,-78.15,M,Peru_LIP_La_Galgada_600BP,none,M,..,none,1310 calCE,1405 calCE,"1310-1405 calCE (648±19 BP, MAMS-27353)",648±19 BP,MAMS-27353,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,1.228,v1.010
I1356,none,Peru,South America,"Ayacucho, Lucanas, Laramate, Pacapaccari",Peru_LIP_Pacapaccari_600BP,Neolithic,none,none,-14.262222,-74.859167,F,Peru_LIP_Pacapaccari_600BP,none,R0+16189,n/a (female),none,1310 calCE,1405 calCE,"1310-1405 calCE (640±20 BP, PSUAMS-1613)",640±20 BP,PSUAMS-1613,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.805,v1.010
I1358,none,Peru,South America,"Ayacucho, Lucanas, Laramate, Pacapaccari",Peru_LIP_Pacapaccari_600BP,Neolithic,none,none,-14.262222,-74.859167,M,Peru_LIP_Pacapaccari_600BP,none,R,..,none,1175 calCE,1270 calCE,"1175-1270 calCE (875±20 BP, PSUAMS-1604)",875±20 BP,PSUAMS-1604,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.067,v1.010
I1396,none,Peru,South America,"Ayacucho, Lucanas, Laramate, Pacapaccari",Peru_LIP_Pacapaccari_600BP,Neolithic,none,none,-14.262222,-74.859167,M,Peru_LIP_Pacapaccari_600BP,none,B2,..,none,1315 calCE,1410 calCE,"1315-1410 calCE (629±19 BP, MAMS-27352)",629±19 BP,MAMS-27352,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.258,v1.010
I0966,none,Peru,South America,"Lima, Huaca Pucllana",Peru_LIP_Ychsma,Neolithic,none,none,-12.111111,-77.033889,M,Peru_LIP_Ychsma,none,C1b,..,none,900 CE,1470 CE,900-1470 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.228,v1.010
I0967,none,Peru,South America,"Lima, Huaca Pucllana",Peru_LIP_Ychsma,Neolithic,none,none,-12.111111,-77.033889,M,Peru_LIP_Ychsma,none,B2,..,none,900 CE,1470 CE,900-1470 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.044,v1.010
I0972,none,Peru,South America,"Lima, Huaca Pucllana",Peru_LIP_Ychsma,Neolithic,none,none,-12.111111,-77.033889,M,Peru_LIP_Ychsma,none,B2b3,..,none,900 CE,1470 CE,900-1470 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.454,v1.010
I2242,none,Peru,South America,El Brujo,Peru_MH_LIP_ElBrujo_850BP,Neolithic,none,none,-7.914978,-79.305486,F,Peru_MH_LIP_ElBrujo_850BP,none,C1c,n/a (female),none,1185 calCE,1390 calCE,"1185-1390 calCE (965±20 BP, PSUAMS-1606)",965±20 BP,PSUAMS-1606,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,2.129,v1.010
I2241,none,Peru,South America,El Brujo,Peru_MH_LIP_Lambayeque,Neolithic,none,none,-7.914978,-79.305486,M,Peru_MH_LIP_Lambayeque,none,C1c,..,none,750 CE,1300 CE,750-1300 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.071,v1.010
I2243,none,Peru,South America,El Brujo,Peru_MH_LIP_Lambayeque,Neolithic,none,none,-7.914978,-79.305486,F,Peru_MH_LIP_Lambayeque,none,A2+(64)+16129,n/a (female),none,750 CE,1300 CE,750-1300 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,1.124,v1.010
I2244,none,Peru,South America,El Brujo,Peru_MH_LIP_Lambayeque,Neolithic,none,none,-7.914978,-79.305486,M,Peru_MH_LIP_Lambayeque,none,C1b,..,none,750 CE,1300 CE,750-1300 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.885,v1.010
I1479,none,Peru,South America,"Ica, Palpa, Los Molinos",Peru_Palpa_LIP_550BP,Neolithic,none,none,-14.516709,-75.168962,F,Peru_Palpa_LIP_550BP,none,R,n/a (female),none,1325 calCE,1425 calCE,"1325-1425 calCE (595±15 BP, PSUAMS-1605)",595±15 BP,PSUAMS-1605,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.696,v1.010
I2549,none,Peru,South America,"Ica, Palpa, Los Molinos",Peru_Palpa_LIP_550BP,Neolithic,none,none,-14.516709,-75.168962,M,Peru_Palpa_LIP_550BP,none,D1,..,none,1390 calCE,1435 calCE,"1390-1435 calCE (580±20 BP, PSUAMS-1616)",580±20 BP,PSUAMS-1616,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.04,v1.010
I2550,none,Peru,South America,Monte Grande,Peru_Palpa_MH_950BP,Neolithic,none,none,-14.9441,-75.426,M,Peru_Palpa_MH_950BP,none,C5b,..,none,985 calCE,1045 calCE,"985-1045 calCE (1065±20 BP, PSUAMS-1905)",1065±20 BP,PSUAMS-1905,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.013,v1.010
I2233,none,Peru,South America,"Paracas Penisula, Wari Kayan",Peru_Paracas_EH_2250BP_lc,none,none,none,-13.8726,-76.303281,M,Peru_Paracas_EH_2250BP_lc,none,D1,..,none,115 calBCE,205 calCE,"115 calBCE-205 calCE (2285±25 BP, PSUAMS-1868)",2285±25 BP,PSUAMS-1868,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.501,v1.010
I1743,none,Peru,South America,"Cusco, San Sebastián, Machu Piccu",Peru_SanSebastian_LH_500BP,none,none,none,-13.235278,-72.425556,M,Peru_SanSebastian_LH_500BP,none,A2+(64),..,none,1430 calCE,1485 calCE,"1430-1485 calCE (425±20 BP, PSUAMS-1611)",425±20 BP,PSUAMS-1611,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.052,v1.010
I1400,none,Peru,South America,"Cusco, San Sebastián, Machu Piccu",Peru_SanSebastian_LIP_600BP,Neolithic,none,none,-13.235278,-72.425556,M,Peru_SanSebastian_LIP_600BP,none,B2,..,none,1295 calCE,1400 calCE,"1295-1400 calCE (615±20 BP, PSUAMS-1610)",615±20 BP,PSUAMS-1610,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,1.639,v1.010
I1744,none,Peru,South America,"Cusco, San Sebastián, Machu Piccu",Peru_SanSebastian_LIP_600BP,Neolithic,none,none,-13.235278,-72.425556,M,Peru_SanSebastian_LIP_600BP,none,C5b,..,none,1285 calCE,1395 calCE,"1285-1395 calCE (640±20 BP, PSUAMS-1612)",640±20 BP,PSUAMS-1612,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.561,v1.010
I2557,none,Peru,South America,Ica Valley,Peru_Ullujaya_EIP_1350BP,Neolithic,none,none,-13.9049,-75.6607,F,Peru_Ullujaya_EIP_1350BP,none,C5b,n/a (female),none,470 calCE,630 calCE,"470-630 calCE (1558±25 BP, OxA-26973)",1558±25 BP,OxA-26973,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.358,v1.010
I2558,none,Peru,South America,Ica Valley,Peru_Ullujaya_EIP_1350BP,Neolithic,none,none,-13.9049,-75.6607,M,Peru_Ullujaya_EIP_1350BP,none,R,..,none,585 calCE,675 calCE,"585-675 calCE (1455±32 BP, OxA-26974)",1455±32 BP,OxA-26974,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.919,v1.010
I2560,none,Peru,South America,Ica Valley,Peru_Ullujaya_MH_950BP,Neolithic,none,none,-13.9049,-75.6607,F,Peru_Ullujaya_MH_950BP,none,R,n/a (female),none,905 calCE,1030 calCE,"905-1030 calCE (1088±24 BP, OxA-26975)",1088±24 BP,OxA-26975,Nakatsuka Cell 2020,https://doi.org/10.1016/j.cell.2020.04.015,https://www.ebi.ac.uk/ena/browser/view/PRJEB37446,none,none,none,none,0.01,v1.010
I2253,none,Peru,South America,Chinchawas,Peru_WariHighlands_MH_lc,Neolithic,none,none,-9.582555,-77.697503,F,Peru_WariHighlands_MH_lc,none,D1,n/a (female),none,750 CE,1100 CE,750-1100 CE,none,none,Nakatsuka Cell 2020,https://doi.org/10.1038/s41586-021-04287-4 (higher coverage of previously published individual in  Mathieson Nature2018),https://www.ebi.ac.uk/ena/browser/view/PRJEB47891 (higher coverage of previously published individual in  Mathieson Nature2018),none,none,none,none,0.107739,v1.010
I2405,none,Poland,Europe,Kierzkowo,Poland_GlobularAmphora,none,none,none,52.85,17.88333333,M,Poland_GlobularAmphora,none,W5,..,none,3337 calBCE,3021 calBCE,"3337-3021 calBCE (4460±30 BP, Beta-430713)",4460±30 BP,Beta-430713,Patterson Nature 2021 (higher coverage of previously published individual in  Mathieson Nature2018),https://doi.org/10.1038/s41586-021-04287-4 (higher coverage of previously published individual in  Mathieson Nature2018),https://www.ebi.ac.uk/ena/browser/view/PRJEB47891 (higher coverage of previously published individual in  Mathieson Nature2018),none,none,none,none,0.021903,v1.010
I2435,none,Poland,Europe,Kierzkowo,Poland_GlobularAmphora_brother.I2407_son.I2433_son.I2440,none,none,none,52.85,17.88333333,M,Poland_GlobularAmphora_brother.I2407_son.I2433_son.I2440,none,H28a,..,none,3100 BCE,2900 BCE,3100-2900 BCE,none,none,Patterson Nature 2021 (higher coverage of previously published individual in  Mathieson Nature2018),https://doi.org/10.1038/s41586-021-04287-4 (higher coverage of previously published individual in  Mathieson Nature2018),https://www.ebi.ac.uk/ena/browser/view/PRJEB47891 (higher coverage of previously published individual in  Mathieson Nature2018),none,none,none,none,0.013185,v1.010
I2407,none,Poland,Europe,Kierzkowo,Poland_GlobularAmphora_brother.I2435_son.I2433_son.I2440,none,none,none,52.85,17.88333333,M,Poland_GlobularAmphora_brother.I2435_son.I2433_son.I2440,none,H28a,..,none,3096 calBCE,2913 calBCE,"3096-2913 calBCE (4390±30 BP, Beta-430714)",4390±30 BP,Beta-430714,Patterson Nature 2021 (higher coverage of previously published individual in  Mathieson Nature2018),https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.48522,v1.010
I13441,none,Puerto Rico,Puerto Rico,Cabo Rojo 11,PuertoRico_CaboRojo11_Ceramic,Neolithic,none,none,18,-67.17,M,PuertoRico_CaboRojo11_Ceramic,none,A2+(64)+@153,..,none,500 CE,1500 CE,500-1500 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.279339,v1.010
I13540,none,Puerto Rico,Puerto Rico,Canas/Collores/Monserrate,PuertoRico_CanasColloresMonserrate_Ceramic,Neolithic,none,none,..,..,M,PuertoRico_CanasColloresMonserrate_Ceramic,none,B2,..,none,889 calCE,989 calCE,"889-989 calCE (1120±20 BP, PSUAMS-7455)",1120±20 BP,PSUAMS-7455,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.686754,v1.010
I13541,none,Puerto Rico,Puerto Rico,Canas/Collores/Monserrate,PuertoRico_CanasColloresMonserrate_Ceramic,Neolithic,none,none,..,..,F,PuertoRico_CanasColloresMonserrate_Ceramic,none,A2h,n/a (female),none,800 CE,1100 CE,800-1100 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.359429,v1.010
I13539,none,Puerto Rico,Puerto Rico,Collores,PuertoRico_Collores_Ceramic,Neolithic,none,none,18.05,-66.5,F,PuertoRico_Collores_Ceramic,none,A2e,n/a (female),none,604 calCE,660 calCE,"604-660 calCE (1405±20 BP, PSUAMS-7454)",1405±20 BP,PSUAMS-7454,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.768574,v1.010
I13326,none,Puerto Rico,Puerto Rico,Monserrate,PuertoRico_Monserrate_Ceramic,Neolithic,none,none,18.38,-65.73,M,PuertoRico_Monserrate_Ceramic,none,A2,..,none,800 CE,1100 CE,800-1100 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.538384,v1.010
I13323,none,Puerto Rico,Puerto Rico,Santa Elena,PuertoRico_SantaElena_Ceramic,Neolithic,none,none,18.44,-66.25,F,PuertoRico_SantaElena_Ceramic,none,D1,n/a (female),none,1224 calCE,1275 calCE,"1224-1275 calCE (785±20 BP, PSUAMS-7457)",785±20 BP,PSUAMS-7457,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.331038,v1.010
I13324,none,Puerto Rico,Puerto Rico,Santa Elena,PuertoRico_SantaElena_Ceramic,Neolithic,none,none,18.44,-66.25,F,PuertoRico_SantaElena_Ceramic,none,A2,n/a (female),none,900 CE,1300 CE,900-1300 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.824401,v1.010
I13538,none,Puerto Rico,Puerto Rico,Santa Elena,PuertoRico_SantaElena_Ceramic,Neolithic,none,none,18.44,-66.25,F,PuertoRico_SantaElena_Ceramic,none,C1b2,n/a (female),none,900 CE,1300 CE,900-1300 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1101/gr.267534.120,https://www.ebi.ac.uk/ena/browser/view/PRJEB32750,none,none,none,none,5.780158,v1.010
I11902,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur,none,H,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Harney Cheronet Genome Research 2021,https://doi.org/10.1101/gr.267534.120,https://www.ebi.ac.uk/ena/browser/view/PRJEB32750,none,none,none,none,4.362757,v1.010
I11906,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur,none,H5n,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Harney Cheronet Genome Research 2021,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,3.420258,v1.010
I15620,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur,none,H1,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,5.598,v1.010
I18115,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,F,Romania_C_Bodrogkeresztur,none,U5a1c,n/a (female),none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,4.278733,v1.010
I18116,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur,none,N1b1a,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,4.911,v1.010
I20806,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur,none,K,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,3.888,v1.010
I20809,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,F,Romania_C_Bodrogkeresztur,none,HV11,n/a (female),none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,4.574,v1.010
I20810,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur,Copper Age,none,none,47.7467,22.395,F,Romania_C_Bodrogkeresztur,none,H,n/a (female),none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,2.28114,v1.010
I18114,none,Romania,Europe,Urziceni,Romania_C_Bodrogkeresztur_brother.I15617.brother.I7135,Copper Age,none,none,47.7467,22.395,M,Romania_C_Bodrogkeresztur_brother.I15617.brother.I7135,none,J1c6a,..,none,4500 BCE,3500 BCE,4500-3500 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1101/gr.267534.120,https://www.ebi.ac.uk/ena/browser/view/PRJEB32750,none,none,none,none,0.055166,v1.010
I11912,none,Romania,Europe,Glăvăneşti,Romania_Glavanesti_o1,none,none,none,46.2442,27.3975,F,Romania_Glavanesti_o1,none,W3a,n/a (female),none,3500 BCE,1100 BCE,3500-1100 BCE,none,none,Harney Cheronet Genome Research 2021,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.369583,v1.010
I10564,none,Russia,Europe,"Middle Yenisei region, Afanasieva Gora",Russia_Afanasievo,none,none,none,54.35661,90.919186,F,Russia_Afanasievo,none,V1a,n/a (female),none,3300 BCE,2500 BCE,3300-2500 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,3.78748,v1.010
I10565,none,Russia,Europe,Bateni,Russia_Afanasievo,none,none,none,54.35661,90.919186,F,Russia_Afanasievo,none,T2c1a2,n/a (female),none,2889 calBCE,2668 calBCE,"2889-2668 calBCE (4186±27 BP, OxA-31221)",4186±27 BP,OxA-31221,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.889992,v1.010
