"identifier","alternative_identifiers","country","continent","region","culture","epoch","group","comment","latitude","longitude","sex","site","site_detail","mt_hg","ychr_hg","year_from","year_to","date_detail","bp","c14_lab_code","reference_name","reference_link","data_link","c14_sample_tag","c14_layer_tag","ychr_snps","avg_coverage","sequence_source","mitopatho_alleles","mitopatho_positions","mitopatho_locus","mitopatho_diseases","mitopatho_statuses","mitopatho_homoplasms","mitopatho_heteroplasms"
"I0122","burial 6 skeleton 1","Russia","Europe","Pontic steppe","Samara_Eneolithic","Bronze Age","YAM","",52.220001220703125,48.099998474121094,"M","Khvalynsk, Volga River, Samara","Site II","H2a1","R1b1a",-5200,-4000,"5200-4000 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","",0.0,"bam","12372A;16189C;12308G;16183C;11467G","12372;16189;12308;16183;11467","MT-ND5;MT-CR;MT-TL2;MT-CR;MT-ND4","Altered brain pH / sCJD patients;Diabetes / Cardiomyopathy /cancer risk / mtDNA copy nbr / Metabolic Syndrome / Melanoma patients;CPEO / Stroke / CM / Breast & Renal & Prostate Cancer Risk / Altered brain pH /sCJD;Melanoma patients;Altered brain pH / sCJD patients","Reported;Reported;Reported;Reported;Reported","+;+;+;nr;+","-;-;+;+;-"
"I0434","N 358 grave 3 skeleton 8","Russia","Europe","Pontic steppe","Samara_Eneolithic","Bronze Age","YAM","",52.220001220703125,48.099998474121094,"M","Khvalynsk, Volga River, Samara","Site II","U4a2 or U4d","Q1a",-5200,-4000,"5200-4000 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","R1b1a1a2:M520:4446430T->A;R1b1a1a2:PF6438:9464078C->T;R1b1a1a:P297:18656508G->C;R1b1a1:L388:17400785G->A;R1b1a:A702:10038192G->A;R1b1a:L754:22889018G->A;R1b1:PF6270:23845409T->C;R1:CTS2680:14424045C->T;R:L1347:22818334C->T",0.0,"bam","","","","","","",""
"I0247","ID 1129/1706 Q3 (P23)","Russia","Europe","Pontic steppe","Scythian","Iron Age","SCR","",52.43000030517578,51.15999984741211,"M","Nadezhdinka, Volga Steppes, Samara","","G2a4","R1a1a1b2a2a",-375,-203,"375-203 calBCE (2220±30 BP, Beta-392493)","2220±30","Beta-392493","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","1","0","I2a2a1a2a:L1229:14937828C->A;I2a2a1a2:Z2057:4770006T->C;I2a2a1a2:Z2083:15379927T->C;I2a2a1a2:Z2093:19212180A->G;I2a2a1:CTS9183:18732197A->G;I2a2a:L34:7716262A->C;I2a2a:L59:7113556C->T;I2a2a:P222:18888200C->G;I2a2:P217:7628484C->T;I2:L68:18700150C->T;I2:PF3664:8567995G->A;I:CTS10058:19233673A->G;I:CTS1006:7137088C->T;I:CTS10941:22845794A->G;I:CTS11979:23401471C->T;I:CTS1301:7321418C->T;I:CTS1800:14073053G->A;I:CTS2387:14286853T->C;I:CTS3383:14884646C->T;I:CTS3384:14884659A->C;I:CTS4077:15377802G->A;I:CTS4745:15793946G->A;I:CTS4848:15862842C->T;I:CTS4982:15937959C->T;I:CTS5263:16171560G->A;I:CTS5622:16397716C->A;I:CTS5946:16567253A->G;I:CTS6265:16780748C->G;I:CTS6343:16836079C->A;I:CTS6344:16836548G->A;I:CTS6497:16939794A->T;I:CTS674:6943522C->T;I:CTS6751:17090238C->G;I:CTS7329:17424807C->T;I:CTS7469:17497181C->A;I:CTS7502:17511797A->G;I:CTS7831:17692855T->A;I:CTS8545:18078759T->A;I:CTS88:2723755G->A;I:CTS8963:18582617C->T;I:CTS9269:18789763C->T;I:FGC2411:9900057A->G;I:FGC2418:4974832A->G;I:FGC7049:22459264G->A;I:FI2:8382265C->G;I:FI4:8873160G->T;I:L1197:14974451C->T;I:L41:19048602G->A;I:L578:8267857G->A;I:L758:8536868C->G;I:L844.1:2884029T->C;I:L847:23154034C->T;I:M258:15023364T->C;I:P38:14484379A->C;I:PF3574:2974782A->C;I:PF3586:3851589G->A;I:PF3596:4403308T->G;I:PF3601:5129448G->A;I:PF3649:8046731A->C;I:PF3654:8278628T->C;I:PF3665:8643763A->G;I:PF3666:8728974T->G;I:PF3670:8984184A->G;I:PF3695:13914715A->T;I:PF3742:16354708G->A;I:PF3759:17467526G->A;I:PF3794:21067903C->T;I:PF3809:21556106G->A;I:PF3829:22458740A->G;I:PF3847:23479970A->C;I:PF3864:7898045A->G;I:Y1847:5129449G->A;I:Z16987:22243817A->Ghet",0.0,"bam","4917G;11251G;15928A","4917;11251;15928","MT-ND2;MT-ND4;MT-TT","LHON / Insulin Resistance / AMD / NRTI-PN;Reduced risk of PD;Multiple Sclerosis / idiopathic repeat miscarriage / AD protection","Reported;Reported;Reported","+;nr;+","-;nr;-"
"MS10622","ID 1039/1550 Q1 (P24)","Spain","Europe","Mediterranean","Phoenician","Iron Age","IASp","Punic culture (?), Ibiza",38.90713882446289,1.4294999837875366,"U","Puig des Molins, Ibiza","Plot at Leon Street, number 10-12. Ibiza Town, Island of Ibiza","H3","",-400,-400,"","","","Zalloua et al. 2018","https://doi.org/10.1038/s41598-018-35667-y","https://www.ncbi.nlm.nih.gov/nuccore/MH043583.1","0","1","",29.358400344848633,"fasta","16192T;16270T;12372A;11467G;12308G","16192;16270;12372;11467;12308","MT-CR;MT-CR;MT-ND5;MT-ND4;MT-TL2","Melanoma patients;Melanoma patients;Altered brain pH / sCJD patients;Altered brain pH / sCJD patients;CPEO / Stroke / CM / Breast & Renal & Prostate Cancer Risk / Altered brain pH /sCJD","Reported;Reported;Reported;Reported;Reported","nr;nr;+;+;+","nr;nr;-;-;+"
"poz221","ID 106/159 Q2 (P27)","Ukraine","Europe","Pontic steppe","Catacomb","Bronze Age","CAT","",48.198055267333984,28.44361114501953,"F","Prydnistryanske","Kurgan I, grave 4, skel. 2","X4","",-2548,-2348,"2548-2348 BC (Poz-66732)","","Poz-66732","Juras et al. 2018","https://doi.org/10.1038/s41598-018-29914-5","https://www.ncbi.nlm.nih.gov/popset/1464230165","1","0","",114.0,"reconstructed","","","","","","",""
"RISE386","ID 772/1170 Q3 (P28)","Russia","Europe","Pontic steppe","Sintashta","Bronze Age","BARu","",52.45000076293945,55.15999984741211,"M","Bulanovo","","J1c1b1a","R1a",-2298,-2045,"2298-2045 calBCE (3775±34 BP, OxA-30991)","3775±34","OxA-30991","Allentoft et al. 2015","https://dx.doi.org/10.1038/nature14507","https://www.ebi.ac.uk/ena/data/view/PRJEB9021","1","0","",0.0,"bam","195C;15928A;16189C;11251G;4917G","195;15928;16189;11251;4917","MT-CR;MT-TT;MT-CR;MT-ND4;MT-ND2","BD-associated / melanoma pts;Multiple Sclerosis / idiopathic repeat miscarriage / AD protection;Diabetes / Cardiomyopathy /cancer risk / mtDNA copy nbr / Metabolic Syndrome / Melanoma patients;Reduced risk of PD;LHON / Insulin Resistance / AMD / NRTI-PN","Reported;Reported;Reported;Reported;Reported","+;+;+;nr;+","+;-;-;nr;-"
"poz222","T78","Ukraine","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",48.198055267333984,28.44361114501953,"F","Prydnistryanske","Kurgan I, grave 4, skel. 2","W3a1","",-3023,-2911,"3023-2911 BC (Poz-66229)","","Poz-66229","Juras et al. 2018","https://doi.org/10.1038/s41598-018-29914-5","https://www.ncbi.nlm.nih.gov/popset/1464230165","1","0","I:CTS10941:22845794A->G;I:CTS11540:23156725C->T;I:CTS2536:14352669G->A;I:CTS4272:15536759T->C;I:FGC2415:13835003T->C;I:M11064:7244075A->G;I:PF3661:8484606C->A;I:PF3672:9376351T->C;I:PF3694:13900590T->C;I:PF3800:21402723A->G",15.600000381469727,"reconstructed","","","","","","",""
"RISE394","T56","Russia","Europe","Pontic steppe","Sintashta","Bronze Age","BARu","",52.45000076293945,55.15999984741211,"F","Bulanovo","","U2e1e","",-1949,-1754,"1949-1754 calBCE (3532±34 BP, OxA-30993)","3532±34","OxA-30993","Allentoft et al. 2015","https://dx.doi.org/10.1038/nature14507","https://www.ebi.ac.uk/ena/data/view/PRJEB9021","1","0","I:CTS4088:15389836T->C;I:CTS6231:16751000C->T;I:CTS8545:18078759T->A;I:L41:19048602G->A;I:PF3661:8484606C->A;I:PF3694:13900590T->C;I:PF3780:18404486C->T;I:Z16985:13804066G->C",0.0,"bam","","","","","","",""
"poz224","T65","Ukraine","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",48.198055267333984,28.44361114501953,"U","Prydnistryanske","Kurgan I, grave 4, skel. 2","U4c1","",-2847,-2574,"2847-2574 BC (Poz-66232)","","Poz-66232","Juras et al. 2018","https://doi.org/10.1038/s41598-018-29914-5","https://www.ncbi.nlm.nih.gov/popset/1464230165","1","0","I:CTS1301:7321418C->T;I:CTS3076:14646409C->T;I:CTS4637:15742130C->A;I:CTS4848:15862842C->T;I:CTS5946:16567253A->G;I:CTS6231:16751000C->T;I:CTS9264:18786174G->A;I:FGC2413:8262092C->T;I:PF3594:4245332T->C;I:PF3596:4403308T->G;I:PF3654:8278628T->C;I:PF3665:8643763A->G;I:PF3811:21627180C->T;I:PF3815:21841289G->T;I:PF3829:22458740A->G;I:Z16985:13804066G->C",97.5,"reconstructed","","","","","","",""
"poz208","","Ukraine","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",48.2408332824707,28.322778701782227,"U","Porogi","Grave 19, barrow 3A","W3a1a","",-2882,-2698,"2882-2698 BC (Poz-70665)","","Poz-70665","Juras et al. 2018","https://doi.org/10.1038/s41598-018-29914-5","https://www.ncbi.nlm.nih.gov/popset/1464230165","1","0","",42.0,"reconstructed","","","","","","",""
"I0422","","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",52.540000915527344,50.5,"F","Barinovka, Samara River, Samara","Site I","T1a1","",-1850,-1200,"1850-1200 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","",0.0,"bam","","","","","","",""
"I2447","","Great Britain","Europe","British Isles","Bell Beaker","Bronze Age","BBC","",51.795684814453125,-1.3198916912078857,"M","Yarnton, Oxfordshire, England","","K1a26","R1b1a1a2a1a2c1",-2115,-1910,"2115-1910 calBCE (3625±25 BP, PSUAMS-2336)","3625±25","PSUAMS-2336","Olalde et al. 2018","https://dx.doi.org/10.1038/nature25738","http://www.ebi.ac.uk/ena/data/view/PRJEB23635","1","0","",706.718994140625,"bam","","","","","","",""
"I0234","grave 13;Kurgan 1","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",53.13999938964844,50.0099983215332,"F","Rozhdestveno, Samara Steppes, Samara","","I1a1","",-1850,-1600,"1850-1600 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","R1b1a1a2:PF6482:18381735A->G;R1b1a:CTS7585:17545608G->T;R1b1a:L1345:21558298G->T;R1b1:CTS2134:14193384G->A;R1:L875:16742224A->G;R:CTS207:2810583A->G;R:CTS7880:17723850C->T;R:F765:24360964G->A;R:P285:19267344C->A",0.0,"bam","12308G;16270T;11467G;16192T;12372A","12308;16270;11467;16192;12372","MT-TL2;MT-CR;MT-ND4;MT-CR;MT-ND5","CPEO / Stroke / CM / Breast & Renal & Prostate Cancer Risk / Altered brain pH /sCJD;Melanoma patients;Altered brain pH / sCJD patients;Melanoma patients;Altered brain pH / sCJD patients","Reported;Reported;Reported;Reported;Reported","+;nr;+;nr;+","+;nr;-;nr;-"
"I2568","grave 9;Kurgan 1","Great Britain","Europe","British Isles","Bell Beaker","Bronze Age","BBC","",55.970001220703125,-2.444000005722046,"M","Dryburn Bridge, East Lothian, Scotland","","U5a1b1g","R1b1a1a2a1a2c1",-2286,-2038,"2286-2038 calBCE (3755±35 BP, SUERC-4078)","3755±35","SUERC-4078","Olalde et al. 2018","https://dx.doi.org/10.1038/nature25738","http://www.ebi.ac.uk/ena/data/view/PRJEB23635","1","0","R1b1a1a2a2:CTS9416:18880086T->G;R1b1a1a2:CTS8728:18167403C->T;R1b1a1a2:F1794:14522828G->A;R1b1a1a2:L1353:19179540G->A;R1b1a1a2:L150.1:10008791C->T;R1b1a1a2:L478:3274923A->C;R1b1a1a2:L482:7863189G->A;R1b1a1a2:L483:8233186C->T;R1b1a1a2:PF6438:9464078C->T;R1b1a1a2:PF6495:20828795G->A;R1b1a1a2:PF6497:21222868C->G;R1b1a1a2:PF6509:22190371A->G;R1b1a1a:CTS5577:16376495A->C;R1b1a1a:CTS7904:17732408T->C;R1b1a1a:CTS9018:18617596C->T;R1b1a1a:L752:18394634T->C;R1b1a1a:P297:18656508G->C;R1b1a:CTS3063:14637352T->C;R1b1a:CTS4244:15510064T->G;R1b1a:CTS8436:18026855G->A;R1b1a:FGC35:18407611C->T;R1b1a:L1345:21558298G->T;R1b1a:L754:22889018G->A;R1b1a:L761:16773870A->G;R1b1a:PF6263:21159055C->A;R1b1:CTS3625:15080010C->T;R1b1:CTS910:7081561C->T;R1b1:L278:18914441C->T;R1b1:L822:7960019G->A;R1b1:M415:9170545C->A;R1b1:PF6272:23992762C->A;R1b:M343:2887824C->A;R1:CTS1913:14120054A->T;R1:CTS2680:14424045C->T;R1:CTS916:7084535G->A;R1:F102:7854412A->G;R1:M306:22750583C->A;R1:P233:21166358T->G;R1:P236:17782178C->G;R1:P238:7771131G->A;R1:P242:7647357G->A;R1:P294:7570822G->C;R:CTS207:2810583A->G;R:CTS2426:14300457G->A;R:CTS2913:14561760A->G;R:CTS3229:14750668A->C;R:CTS5815:16491135C->T;R:CTS7880:17723850C->T;R:F154:8558505T->C;R:F356:16629782T->C;R:F370:16856357T->C;R:F459:18017528G->T;R:F765:24360964G->A;R:FGC1168:15667208G->C;R:L1347:22818334C->T;R:L747:16615413G->T;R:M718:17334694G->T;R:P229:8050994G->C",714.7579956054688,"bam","","","","","","",""
"I0235","grave 6;Kurgan 1","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",53.13999938964844,50.0099983215332,"F","Rozhdestveno, Samara Steppes, Samara","","K1b2a","",-1850,-1600,"1850-1600 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","R1b1a1a2a2:CTS9416:18880086T->G;R1b1a1a2a2:M12149:14629851G->A;R1b1a1a2a2:Z2105:15747432C->A;R1b1a1a2a:L23:6753511G->A;R1b1a1a2:CTS10834:22796697T->C;R1b1a1a2:CTS11468:23124367G->T;R1b1a1a2:CTS12478:28590278G->A;R1b1a1a2:L150.1:10008791C->T;R1b1a1a2:L483:8233186C->T;R1b1a1a2:L500:18180446C->A;R1b1a1a2:L773:7220727A->G;R1b1a1a2:M520:4446430T->A;R1b1a1a2:PF6425:7762947T->C;R1b1a1a2:PF6430:8070532T->A;R1b1a1a2:PF6438:9464078C->T;R1b1a1a2:PF6494:20811307G->A;R1b1a1a2:PF6495:20828795G->A;R1b1a1a2:PF6507:21983827C->T;R1b1a1a:CTS11985:23403749G->A;R1b1a1a:PF6418:6766034C->T;R1b1a1a:PF6459:15286480G->C;R1b1a1a:PF6501:21447844A->T;R1b1a:A702:10038192G->A;R1b1a:CTS3794:15184385C->G;R1b1a:CTS8436:18026855G->A;R1b1a:CTS8612:18109555C->A;R1b1a:L1345:21558298G->T;R1b1a:L754:22889018G->A;R1b1a:PF6249:8214827C->T;R1b1:CTS2229:14226692T->A;R1b1:CTS46:2686555G->A;R1b1:CTS910:7081561C->T;R1b1:L278:18914441C->T;R1b1:L780:21183643A->G;R1b1:PF6246:7948701G->T;R1b1:PF6248:8110520T->A;R1b1:PF6270:23845409T->C;R1:CTS2565:14366723C->T;R1:CTS2680:14424045C->T;R1:CTS2908:14556851C->T;R1:CTS5611:16394489T->G;R1:CTS8116:17839981G->A;R1:CTS916:7084535G->A;R1:CTS997:7132713G->A;R1:F102:7854412A->G;R1:P225:15590342G->T;R1:P234:21117888T->C;R1:P238:7771131G->A;R1:P245:8633545T->C;R1:P294:7570822G->C;R:CTS10663:22687547A->T;R:CTS11075:22934109A->G;R:CTS3622:15078469C->G;R:F356:16629782T->C;R:F370:16856357T->C;R:F459:18017528G->T;R:F63:7177189G->A;R:F652:23631629C->A;R:F765:24360964G->A;R:M613:7133986G->C;R:M651:9889199G->A;R:M718:17334694G->T;R:M760:21219443A->G;R:M764:21263029G->A;R:P224:17285993C->T;R:P280:21843090C->G;R:P285:19267344C->A",0.0,"bam","","","","","","",""
"I0430","grave 3;Kurgan 1","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",53.08000183105469,50.36000061035156,"M","Spiridonovka II, Samara River, Samara","","H3g","R1a1a1b2a2a",-1850,-1600,"1850-1600 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","R1b1a1a2:CTS8591:18095336A->C;R1b1a1a2:CTS8728:18167403C->T;R1b1a1a2:L773:7220727A->G;R1b1a1a2:M520:4446430T->A;R1b1a1a2:PF6399:2668456C->T;R1b1a1a2:PF6430:8070532T->A;R1b1a1a2:PF6434:8411202A->G;R1b1a1a2:PF6438:9464078C->T;R1b1a1a2:PF6494:20811307G->A;R1b1a1a2:PF6497:21222868C->G;R1b1a1a2:PF6500:21410840G->T;R1b1a1a:CTS3876:15239181G->C;R1b1a1a:CTS7904:17732408T->C;R1b1a1a:CTS9018:18617596C->T;R1b1a1a:PF6418:6766034C->T;R1b1a1a:PF6498:21312064C->A;R1b1a1a:PF6506:21801722G->A;R1b1a1:L388:17400785G->A;R1b1a:CTS3063:14637352T->C;R1b1a:CTS4764:15803415G->A;R1b1a:PF6271:23984056G->A;R1b1:L1349:22722580T->C;R1b1:PF6270:23845409T->C;R1:CTS2680:14424045C->T;R1:CTS997:7132713G->A;R1:P286:17716251C->T;R:CTS11075:22934109A->G;R:CTS2426:14300457G->A;R:CTS3622:15078469C->G;R:CTS7876:17722802G->A;R:F82:7548900G->A",0.0,"bam","16270T;11467G;12308G;12372A;16192T","16270;11467;12308;12372;16192","MT-CR;MT-ND4;MT-TL2;MT-ND5;MT-CR","Melanoma patients;Altered brain pH / sCJD patients;CPEO / Stroke / CM / Breast & Renal & Prostate Cancer Risk / Altered brain pH /sCJD;Altered brain pH / sCJD patients;Melanoma patients","Reported;Reported;Reported;Reported;Reported","nr;+;+;+;nr","nr;-;+;-;nr"
"RISE550","grave 8;Kurgan 4","Russia","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",46.560001373291016,43.68000030517578,"M","Peshany V","","U5a1i","R1b1a1a2",-3334,-2635,"3334-2635 calBCE (4312±94 BP, IGAN-2880)","4312±94","IGAN-2880","Allentoft et al. 2015","https://dx.doi.org/10.1038/nature14507","https://www.ebi.ac.uk/ena/data/view/PRJEB9021","1","0","I2a2a1b1b2:S12195:9105096C->T;I2a2a1b1b2:S21579:18984739T->C;I2a2a1b1b2:Y5669:7266172A->G;I2a2a1b1b:L699:2663920A->G;I2a2a1b1:L701:6753316C->T;I2a2a1b1:L702:7629205C->T;I2a2a1b:CTS10100:19255890G->A;I2a2a1:CTS9183:18732197A->G;I2a2a:L34:7716262A->C;I2a2a:L59:7113556C->T;I2a2a:P219:15517851T->G;I2a2a:P220:24475669G->T;I2a2a:P221:8353707C->A;I2a2a:P222:18888200C->G;I2a2a:P223:16699334C->G;I2a2:L181:19077754G->T;I2a2:L35:22725379C->A;I2a2:L37:17516123T->C;I2a2:P218:17493630T->G;I2:L68:18700150C->T;I2:M438:16638804A->G;I:CTS10941:22845794A->G;I:CTS11540:23156725C->T;I:CTS11779:23267211G->A;I:CTS1301:7321418C->T;I:CTS1800:14073053G->A;I:CTS2387:14286853T->C;I:CTS3383:14884646C->T;I:CTS3384:14884659A->C;I:CTS4088:15389836T->C;I:CTS4209:15479899T->A;I:CTS4340:15595624G->A;I:CTS4664:15759200T->C;I:CTS4745:15793946G->A;I:CTS4752:15799074C->T;I:CTS48:2688442T->A;I:CTS4848:15862842C->T;I:CTS5263:16171560G->A;I:CTS5946:16567253A->G;I:CTS6265:16780748C->G;I:CTS6334:16826642G->A;I:CTS6344:16836548G->A;I:CTS6497:16939794A->T;I:CTS7469:17497181C->A;I:CTS7502:17511797A->G;I:CTS7831:17692855T->A;I:CTS8064:17818847G->A;I:CTS8420:18018313C->A;I:CTS8545:18078759T->A;I:CTS8963:18582617C->T;I:FGC2412:21689728A->G;I:FGC2413:8262092C->T;I:FGC2414:21155653C->T;I:FGC2415:13835003T->C;I:FGC2416:7642823G->T;I:FGC2418:4974832A->G;I:FGC7049:22459264G->A;I:FI2:8382265C->G;I:L1197:14974451C->T;I:L578:8267857G->A;I:L758:8536868C->G;I:L846:7856500C->T;I:L847:23154034C->T;I:M1460:21862684A->C;I:PF3604:5206105C->T;I:PF3627.2:6662712C->T;I:PF3640:7681156T->A;I:PF3642:7712917A->T;I:PF3645:7853028C->A;I:PF3660:8466652G->A;I:PF3661:8484606C->A;I:PF3665:8643763A->G;I:PF3666:8728974T->G;I:PF3675:9516653T->G;I:PF3677:9891668G->A;I:PF3695:13914715A->T;I:PF3742:16354708G->A;I:PF3794:21067903C->T;I:PF3800:21402723A->G;I:PF3804:21465033C->A;I:PF3814:21839183A->G;I:PF3815:21841289G->T;I:PF3817:21939618G->A;I:PF3828:22458430C->T;I:PF3829:22458740A->G;I:Z16987:22243817A->G",0.0,"bam","14687G;4917G;11251G;15928A","14687;4917;11251;15928","MT-TE;MT-ND2;MT-ND4;MT-TT","Mito myopathy w respiratory failure / intellectual disability;LHON / Insulin Resistance / AMD / NRTI-PN;Reduced risk of PD;Multiple Sclerosis / idiopathic repeat miscarriage / AD protection","Reported;Reported;Reported;Reported","+;+;nr;+","-;-;nr;-"
"RISE240","CGG_2_011887","Russia","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",46.58000183105469,43.68000030517578,"F","Sukhaya Termista","Site I","U5a1d1","",-2880,-2632,"2880-2632 calBCE (4160±30 BP, GrA-45038)","4160±30","GrA-45038","Allentoft et al. 2015","https://dx.doi.org/10.1038/nature14507","https://www.ebi.ac.uk/ena/data/view/PRJEB9021","1","0","R1b1a1a2a2:CTS7340:17428984T->C;R1b1a1a2a2c:Z2106:14213646G->A;R1b1a1a2:CTS11468:23124367G->T;R1b1a1a2:CTS623:6912992T->G;R1b1a1a2:CTS8591:18095336A->C;R1b1a1a2:CTS8665:18137831T->C;R1b1a1a2:PF6399:2668456C->T;R1b1a1a2:PF6409:4352151G->A;R1b1a1a2:PF6411:5166408A->G;R1b1a1a2:PF6434:8411202A->G;R1b1a1a2:PF6443:13511147C->T;R1b1a1a:CTS7941:17755905G->A;R1b1a1a:L752:18394634T->C;R1b1a1a:PF6498:21312064C->A;R1b1a:CTS4244:15510064T->G;R1b1a:FGC36:13822833G->T;R1b1:L1349:22722580T->C;R1b1:L278:18914441C->T;R1:CTS4075:15377120A->G;R1:CTS5611:16394489T->G;R1:F102:7854412A->G;R1:P231:9989615A->G;R1:P236:17782178C->G;R:CTS9005:18611644A->T;R:P227:21409706G->C",0.0,"bam","","","","","","",""
"I0431","A01623;F0525;gr. 16","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",53.08000183105469,50.36000061035156,"F","Spiridonovka II, Samara River, Samara","","H2b","",-1850,-1600,"1850-1600 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","",0.0,"bam","","","","","","",""
"I0359","A01643;F0527;gr. 35?","Russia","Europe","Pontic steppe","Srubnaya","Bronze Age","SRU","",53.029998779296875,50.38999938964844,"F","Spiridonovka IV, Samara River, Samara","","U5a2a1","",-1850,-1200,"1850-1200 BCE","","","Mathieson et al. 2015","https://dx.doi.org/10.1038/nature16152","https://www.ebi.ac.uk/ena/data/view/PRJEB11450","0","0","",0.0,"bam","","","","","","",""
"I0231","F0565;gr. 238;RISE577","Russia","Europe","Pontic steppe","Yamnaya","Bronze Age","YAM","",52.41999816894531,48.2400016784668,"M","Ekaterinovka, Southern Steppe, Samara","","U4a1a or U4a1d","R1b1a1a2a2",-2921,-2762,"2921-2762 calBCE (4260±30 BP, Beta-392487)","4260±30","Beta-392487","Haak et al. 2015","https://dx.doi.org/10.1038/nature14317","https://www.ebi.ac.uk/ena/data/view/PRJEB8448","1","0","",0.0,"bam","11251G;15928A;4917G","11251;15928;4917","MT-ND4;MT-TT;MT-ND2","Reduced risk of PD;Multiple Sclerosis / idiopathic repeat miscarriage / AD protection;LHON / Insulin Resistance / AMD / NRTI-PN","Reported;Reported;Reported","nr;+;+","nr;-;-"
